iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
4,plurality-5,Five-Vote Plurality,cal-t4-constraint-01,constraint,1,13,13,1,1,0,,0,5,3,0,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""X"",""J3"":""Y"",""J4"":""W"",""J5"":""X"",""J6"":""Z"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":133}"
4,plurality-5,Five-Vote Plurality,cal-t4-constraint-02,constraint,0,10,13,0,0,0,,0,5,4,0,0,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""Y"",""J12"":""Y"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""Z"",""J7"":""W"",""J8"":""X"",""J9"":""W""},""total_cost"":141}"
4,plurality-5,Five-Vote Plurality,cal-t4-constraint-03,constraint,0,10,13,0,1,0,,0,5,4,0,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":107}"
4,plurality-5,Five-Vote Plurality,cal-t4-constraint-04,constraint,1,13,13,1,1,0,,0,5,5,0,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""Z"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""Z"",""J8"":""Y"",""J9"":""W""},""total_cost"":173}"
4,plurality-5,Five-Vote Plurality,cal-t4-logic-01,logic,0,12,17,0,1,0,,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}"
4,plurality-5,Five-Vote Plurality,cal-t4-logic-02,logic,0,14,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
4,plurality-5,Five-Vote Plurality,cal-t4-logic-03,logic,0,9,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
4,plurality-5,Five-Vote Plurality,cal-t4-logic-04,logic,0,15,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-01,sequence,0,0,3,0,0,3,0,0,8,3,1,0,0,"{""answer"":[68,55,14]}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-02,sequence,0,0,3,0,0,3,0,0,8,4,3,0,0,"{""answer"":[3,88,41]}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-03,sequence,1,3,3,1,1,3,1,0,8,4,1,0,0,"{""answer"":[88,75,46]}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,8,2,2,0,0,"{""answer"":[-1,-1,-1]}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,0,8,3,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""X"",""J3"":""Y"",""J4"":""W"",""J5"":""X"",""J6"":""Z"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":133}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-02,constraint,0,10,13,0,0,3,0,0,8,4,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""Y"",""J12"":""Y"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""Z"",""J7"":""W"",""J8"":""X"",""J9"":""W""},""total_cost"":141}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-03,constraint,1,13,13,0,1,3,1,0,8,4,2,1,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""Z"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":134}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-04,constraint,0,8,13,1,1,3,1,0,8,5,2,0,1,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""Z"",""J12"":""X"",""J2"":""W"",""J3"":""Z"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":175}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-01,logic,1,17,17,0,1,3,1,0,8,5,2,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-02,logic,1,17,17,0,0,3,0,1,8,5,3,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-03,logic,0,15,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-04,logic,0,16,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-01,sequence,0,0,3,0,0,3,0,0,12,4,3,0,0,"{""answer"":[92,37,5]}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-02,sequence,1,3,3,0,1,3,1,0,12,6,1,1,0,"{""answer"":[27,58,21]}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-03,sequence,1,3,3,0,1,3,1,0,12,6,2,1,0,"{""answer"":[88,75,46]}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,12,4,2,0,0,"{""answer"":[42,74,91]}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,0,12,6,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""X"",""J3"":""Y"",""J4"":""W"",""J5"":""X"",""J6"":""Z"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":133}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-02,constraint,0,10,13,0,0,3,0,0,12,6,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""Y"",""J12"":""Y"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""Z"",""J7"":""W"",""J8"":""X"",""J9"":""W""},""total_cost"":141}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-03,constraint,1,13,13,0,1,3,1,0,12,8,2,1,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""Z"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":134}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-04,constraint,0,6,13,0,1,3,1,0,12,8,3,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Z"",""J11"":""W"",""J12"":""X"",""J2"":""W"",""J3"":""Z"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""X"",""J8"":""Y"",""J9"":""Y""},""total_cost"":161}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-01,logic,1,17,17,0,1,3,1,0,12,9,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-02,logic,0,10,17,0,1,3,0,0,12,9,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-03,logic,0,11,17,0,0,3,0,0,12,8,3,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-04,logic,1,17,17,0,0,3,0,1,12,9,2,1,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-sequence-01,sequence,0,0,3,0,0,3,0,0,8,3,1,0,0,"{""answer"":[68,55,14]}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-sequence-02,sequence,0,0,3,0,0,3,0,0,8,4,1,0,0,"{""answer"":[14,83,62]}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-sequence-03,sequence,1,3,3,1,1,3,1,0,8,4,2,0,0,"{""answer"":[88,75,46]}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,8,2,3,0,0,"{""answer"":[58,75,16]}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,0,8,3,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""X"",""J3"":""Y"",""J4"":""W"",""J5"":""X"",""J6"":""Z"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":133}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-constraint-02,constraint,0,10,13,0,0,3,0,0,8,4,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""Y"",""J12"":""Y"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""Z"",""J7"":""W"",""J8"":""X"",""J9"":""W""},""total_cost"":141}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-constraint-03,constraint,0,10,13,0,1,3,1,0,8,4,2,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":107}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,0,8,5,3,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""Z"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""Z"",""J8"":""Y"",""J9"":""W""},""total_cost"":173}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-logic-01,logic,1,17,17,0,1,3,1,0,8,5,3,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-logic-02,logic,0,12,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-logic-03,logic,1,17,17,0,0,3,0,1,8,5,3,1,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
4,repair-fused-5x3,Five Solvers with Fused Repair Voting,cal-t4-logic-04,logic,0,7,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-sequence-01,sequence,0,0,3,0,0,0,,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-sequence-02,sequence,0,0,3,0,0,3,0,0,8,4,3,0,0,"{""answer"":[3,88,41]}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-sequence-03,sequence,1,3,3,1,1,3,1,0,8,4,2,0,0,"{""answer"":[88,75,46]}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-sequence-04,sequence,0,0,3,0,0,0,,0,5,2,0,0,0,"{""answer"":[-1,-1,-1]}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,0,8,3,2,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""X"",""J3"":""Y"",""J4"":""W"",""J5"":""X"",""J6"":""Z"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":133}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-constraint-02,constraint,0,10,13,0,0,3,0,0,8,4,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""Y"",""J12"":""Y"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""Z"",""J7"":""W"",""J8"":""X"",""J9"":""W""},""total_cost"":141}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-constraint-03,constraint,1,13,13,0,1,3,1,0,8,4,2,1,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""Z"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":134}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,0,8,5,2,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""Z"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""Z"",""J8"":""Y"",""J9"":""W""},""total_cost"":173}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-logic-01,logic,1,17,17,0,1,3,1,0,8,5,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-logic-02,logic,0,10,17,0,0,3,0,0,8,5,2,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-logic-03,logic,0,9,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
4,choose-compare-5x3,Guarded Three-Way Candidate Adjudication,cal-t4-logic-04,logic,0,15,17,0,0,3,0,0,8,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
