iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
3,plurality-5,Five-Vote Plurality,cal-t4-logic-04,logic,0,10,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-01,sequence,1,3,3,1,1,3,1,0,8,3,2,0,0,"{""answer"":[59,0,16]}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-02,sequence,1,3,3,0,1,3,1,0,8,3,2,1,0,"{""answer"":[28,44,89]}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-03,sequence,0,0,3,0,0,3,0,0,8,2,2,0,0,"{""answer"":[0,0,0]}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-sequence-04,sequence,1,3,3,0,1,3,1,0,8,4,1,1,0,"{""answer"":[76,45,73]}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-01,constraint,0,6,13,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""W"",""J3"":""Z"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""Z"",""J8"":""Y"",""J9"":""W""},""total_cost"":196}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-02,constraint,0,12,13,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""J1"":""X"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""Z"",""J3"":""Z"",""J4"":""W"",""J5"":""Y"",""J6"":""W"",""J7"":""Y"",""J8"":""Z"",""J9"":""W""},""total_cost"":128}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-03,constraint,0,9,13,0,0,3,0,0,8,5,2,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""X"",""J12"":""W"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":157}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,0,8,4,2,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Y"",""J2"":""Z"",""J3"":""Y"",""J4"":""Z"",""J5"":""W"",""J6"":""X"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":172}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-01,logic,0,11,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-02,logic,0,6,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-03,logic,0,13,17,0,0,3,0,0,8,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
3,repair-review-5x3,Five Solvers plus Three Repairers,cal-t4-logic-04,logic,1,17,17,0,0,3,0,1,8,5,3,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-sequence-01,sequence,1,3,3,1,1,5,1,0,10,3,1,0,0,"{""answer"":[59,0,16]}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-sequence-02,sequence,0,2,3,0,1,5,1,0,10,3,2,0,0,"{""answer"":[28,44,48]}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-sequence-03,sequence,0,0,3,0,0,5,0,0,10,2,3,0,0,"{""answer"":[0,0,0]}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-sequence-04,sequence,1,3,3,0,1,5,1,0,10,4,3,1,0,"{""answer"":[76,45,73]}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-constraint-01,constraint,0,6,13,0,0,5,0,0,10,5,4,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""W"",""J3"":""Z"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""Z"",""J8"":""Y"",""J9"":""W""},""total_cost"":196}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-constraint-02,constraint,0,6,13,0,0,5,0,0,10,5,5,0,0,"{""answer"":{""J1"":""X"",""J10"":""Y"",""J11"":""W"",""J12"":""W"",""J2"":""Z"",""J3"":""X"",""J4"":""Z"",""J5"":""Y"",""J6"":""Z"",""J7"":""Y"",""J8"":""X"",""J9"":""W""},""total_cost"":114}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-constraint-03,constraint,0,9,13,0,0,5,0,0,10,5,2,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""X"",""J12"":""W"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":157}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-constraint-04,constraint,1,13,13,1,1,5,1,0,10,4,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Y"",""J2"":""Z"",""J3"":""Y"",""J4"":""Z"",""J5"":""W"",""J6"":""X"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":172}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-logic-01,logic,0,11,17,0,0,5,0,0,10,5,4,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-logic-02,logic,0,11,17,0,0,5,0,0,10,5,5,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-logic-03,logic,0,13,17,0,0,5,0,0,10,5,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
3,repair-falsify-5x5,Five Solvers plus Five Falsifying Repairers,cal-t4-logic-04,logic,0,13,17,0,0,5,0,0,10,5,4,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-sequence-01,sequence,0,0,3,1,1,3,1,0,8,3,3,0,1,"{""answer"":[36,59,0]}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-sequence-02,sequence,0,2,3,0,1,3,1,0,8,3,2,0,0,"{""answer"":[28,44,48]}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-sequence-03,sequence,0,1,3,0,0,3,0,0,8,2,3,0,0,"{""answer"":[56,19,68]}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-sequence-04,sequence,0,0,3,0,1,3,1,0,8,4,2,0,0,"{""answer"":[42,17,91]}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-constraint-01,constraint,0,9,13,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""J1"":""X"",""J10"":""Y"",""J11"":""X"",""J12"":""Z"",""J2"":""W"",""J3"":""Z"",""J4"":""W"",""J5"":""X"",""J6"":""W"",""J7"":""Y"",""J8"":""Z"",""J9"":""Y""},""total_cost"":188}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-constraint-02,constraint,0,8,13,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""J1"":""X"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""Z"",""J3"":""Z"",""J4"":""Z"",""J5"":""Y"",""J6"":""W"",""J7"":""W"",""J8"":""W"",""J9"":""Y""},""total_cost"":116}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-constraint-03,constraint,0,9,13,0,0,3,0,0,8,5,2,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""X"",""J12"":""W"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":157}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-constraint-04,constraint,0,4,13,1,1,3,1,0,8,4,3,0,1,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""W"",""J3"":""Y"",""J4"":""Z"",""J5"":""X"",""J6"":""X"",""J7"":""Z"",""J8"":""W"",""J9"":""X""},""total_cost"":166}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-logic-01,logic,0,10,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-logic-02,logic,0,6,17,0,0,3,0,0,8,5,2,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-logic-03,logic,0,13,17,0,0,3,0,0,8,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
3,repair-rederive-5x3,Five Solvers plus Three Exact Rederivers,cal-t4-logic-04,logic,0,11,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-sequence-01,sequence,1,3,3,1,1,3,1,0,4,1,1,0,0,"{""answer"":[59,0,16]}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-sequence-02,sequence,0,2,3,0,0,3,0,0,4,1,1,0,0,"{""answer"":[28,44,48]}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-sequence-03,sequence,1,3,3,0,0,3,0,1,4,1,2,1,0,"{""answer"":[56,21,70]}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,4,1,1,0,0,"{""answer"":[42,17,91]}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-constraint-01,constraint,0,5,13,0,0,3,0,0,4,1,3,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""X"",""J12"":""Y"",""J2"":""W"",""J3"":""Z"",""J4"":""Y"",""J5"":""X"",""J6"":""Z"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":219}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-constraint-02,constraint,1,13,13,0,0,3,0,1,4,1,3,1,0,"{""answer"":{""J1"":""X"",""J10"":""Y"",""J11"":""X"",""J12"":""X"",""J2"":""Z"",""J3"":""Z"",""J4"":""W"",""J5"":""Y"",""J6"":""W"",""J7"":""Y"",""J8"":""Z"",""J9"":""W""},""total_cost"":143}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-constraint-03,constraint,0,9,13,0,0,3,0,0,4,1,3,0,0,"{""answer"":{""J1"":""X"",""J10"":""W"",""J11"":""Y"",""J12"":""W"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""Y"",""J8"":""Z"",""J9"":""Z""},""total_cost"":145}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,0,4,1,2,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Y"",""J2"":""Z"",""J3"":""Y"",""J4"":""Z"",""J5"":""W"",""J6"":""X"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":172}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-logic-01,logic,0,9,17,0,0,3,0,0,4,1,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-logic-02,logic,0,11,17,0,0,3,0,0,4,1,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-logic-03,logic,0,13,17,0,0,3,0,0,4,1,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
3,repair-rederive-1x3,One Anchor plus Three Exact Rederivers,cal-t4-logic-04,logic,0,8,17,0,0,3,0,0,4,1,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
