iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,expanded_oracle,new_correct_generated,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
22,direct-1,Direct One,cal-t4-logic-03,logic,0,8,17,0,0,0,,0,0,0,1,1,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
22,direct-1,Direct One,cal-t4-logic-04,logic,0,15,17,0,0,0,,0,0,0,1,1,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
22,plurality-5,Five-Vote Plurality,cal-t4-sequence-01,sequence,0,0,3,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":[-1,-1,-1]}"
22,plurality-5,Five-Vote Plurality,cal-t4-sequence-02,sequence,0,0,3,0,1,0,,1,0,0,5,2,0,0,0,"{""answer"":[0,0,0]}"
22,plurality-5,Five-Vote Plurality,cal-t4-sequence-03,sequence,0,0,3,0,1,0,,1,0,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
22,plurality-5,Five-Vote Plurality,cal-t4-sequence-04,sequence,0,0,3,0,0,0,,0,0,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
22,plurality-5,Five-Vote Plurality,cal-t4-constraint-01,constraint,0,10,13,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""W"",""J4"":""W"",""J5"":""Z"",""J6"":""W"",""J7"":""Z"",""J8"":""X"",""J9"":""Y""},""total_cost"":166}"
22,plurality-5,Five-Vote Plurality,cal-t4-constraint-02,constraint,1,13,13,1,1,0,,1,0,0,5,5,0,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Z"",""J11"":""Z"",""J12"":""X"",""J2"":""X"",""J3"":""W"",""J4"":""Y"",""J5"":""Y"",""J6"":""Y"",""J7"":""X"",""J8"":""W"",""J9"":""W""},""total_cost"":190}"
22,plurality-5,Five-Vote Plurality,cal-t4-constraint-03,constraint,0,3,13,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""Y"",""J12"":""Y"",""J2"":""Z"",""J3"":""X"",""J4"":""X"",""J5"":""W"",""J6"":""Z"",""J7"":""X"",""J8"":""W"",""J9"":""Y""},""total_cost"":190}"
22,plurality-5,Five-Vote Plurality,cal-t4-constraint-04,constraint,1,13,13,1,1,0,,1,0,0,5,4,0,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Y"",""J12"":""W"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":187}"
22,plurality-5,Five-Vote Plurality,cal-t4-logic-01,logic,0,9,17,0,1,0,,1,0,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
22,plurality-5,Five-Vote Plurality,cal-t4-logic-02,logic,0,13,17,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
22,plurality-5,Five-Vote Plurality,cal-t4-logic-03,logic,0,8,17,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
22,plurality-5,Five-Vote Plurality,cal-t4-logic-04,logic,0,15,17,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,0,0,3,0,0,3,0,0,0,0,8,5,2,0,0,"{""answer"":[24,87,30]}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,1,3,3,0,1,3,1,1,0,0,8,2,1,1,0,"{""answer"":[85,76,17]}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,1,3,3,0,1,3,1,1,0,0,8,3,2,1,0,"{""answer"":[85,71,78]}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,0,0,8,3,2,0,0,"{""answer"":[12,68,14]}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,1,13,13,0,0,3,0,1,0,1,8,5,1,1,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""W"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":164}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,1,13,13,1,1,3,1,1,0,0,8,5,2,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Z"",""J11"":""Z"",""J12"":""X"",""J2"":""X"",""J3"":""W"",""J4"":""Y"",""J5"":""Y"",""J6"":""Y"",""J7"":""X"",""J8"":""W"",""J9"":""W""},""total_cost"":190}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,5,13,0,0,3,0,0,0,0,8,5,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""Y"",""J12"":""Y"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""X"",""J8"":""W"",""J9"":""Z""},""total_cost"":175}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,1,0,0,8,4,2,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Y"",""J12"":""W"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":187}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-01,logic,1,17,17,0,1,3,1,1,0,0,8,5,2,1,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-02,logic,0,9,17,0,0,3,0,0,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-03,logic,0,10,17,0,0,3,0,0,0,0,8,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-04,logic,0,10,17,0,0,3,0,1,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-01,sequence,0,0,3,0,0,4,0,0,0,0,9,5,2,0,0,"{""answer"":[24,87,30]}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-02,sequence,1,3,3,0,1,4,1,1,0,0,9,2,4,1,0,"{""answer"":[85,76,17]}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-03,sequence,0,1,3,0,1,4,1,1,0,0,9,3,3,0,0,"{""answer"":[85,39,46]}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-04,sequence,0,0,3,0,0,4,0,0,0,0,9,3,3,0,0,"{""answer"":[12,58,35]}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-01,constraint,1,13,13,0,0,4,1,1,1,1,9,5,1,1,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""W"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":164}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-02,constraint,1,13,13,1,1,4,1,1,0,0,9,5,4,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Z"",""J11"":""Z"",""J12"":""X"",""J2"":""X"",""J3"":""W"",""J4"":""Y"",""J5"":""Y"",""J6"":""Y"",""J7"":""X"",""J8"":""W"",""J9"":""W""},""total_cost"":190}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-03,constraint,0,5,13,0,0,4,0,0,0,0,9,5,4,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""Y"",""J12"":""Y"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""X"",""J8"":""W"",""J9"":""Z""},""total_cost"":175}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-04,constraint,1,13,13,1,1,4,1,1,0,0,9,4,4,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Y"",""J12"":""W"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":187}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-01,logic,1,17,17,0,1,4,1,1,0,0,9,5,4,1,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-02,logic,0,7,17,0,0,4,1,1,1,0,9,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-03,logic,0,7,17,0,0,4,0,0,0,0,9,5,4,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
22,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-04,logic,0,10,17,0,0,4,0,0,0,0,9,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-01,sequence,0,0,3,0,0,1,0,0,0,0,10,6,1,0,0,"{""answer"":[99,38,33]}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-02,sequence,1,3,3,0,1,1,1,1,0,0,10,3,1,1,0,"{""answer"":[85,76,17]}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-03,sequence,1,3,3,0,1,1,1,1,0,0,10,4,1,1,0,"{""answer"":[85,71,78]}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-04,sequence,1,3,3,0,0,1,0,1,0,1,10,5,1,1,0,"{""answer"":[72,40,6]}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-01,constraint,1,13,13,1,1,1,1,1,0,0,10,7,1,0,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""W"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":164}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-02,constraint,1,13,13,1,1,1,1,1,0,0,10,7,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Z"",""J11"":""Z"",""J12"":""X"",""J2"":""X"",""J3"":""W"",""J4"":""Y"",""J5"":""Y"",""J6"":""Y"",""J7"":""X"",""J8"":""W"",""J9"":""W""},""total_cost"":190}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,5,13,0,0,1,0,0,0,0,10,8,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""Y"",""J12"":""Y"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""X"",""J8"":""W"",""J9"":""Z""},""total_cost"":175}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-04,constraint,1,13,13,0,1,1,1,1,0,0,10,7,1,1,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Y"",""J12"":""W"",""J2"":""W"",""J3"":""X"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":187}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-01,logic,1,17,17,0,1,1,1,1,0,0,10,9,1,1,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-02,logic,0,12,17,0,0,1,0,0,0,0,10,9,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-03,logic,0,11,17,0,1,1,0,1,0,0,10,9,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-04,logic,0,14,17,0,0,1,0,0,0,0,10,8,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-sequence-01,sequence,0,0,3,0,0,3,0,0,0,0,12,6,1,0,0,"{""answer"":[24,87,30]}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-sequence-02,sequence,0,0,3,0,1,0,,1,0,0,9,3,0,0,0,"{""answer"":[0,0,0]}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-sequence-03,sequence,1,3,3,0,1,3,1,1,0,0,12,4,2,1,0,"{""answer"":[85,71,78]}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,0,0,12,5,1,0,0,"{""answer"":[12,58,35]}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,1,0,0,12,7,1,0,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""W"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":164}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-constraint-02,constraint,1,13,13,1,1,3,1,1,0,0,12,7,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Z"",""J11"":""Z"",""J12"":""X"",""J2"":""X"",""J3"":""W"",""J4"":""Y"",""J5"":""Y"",""J6"":""Y"",""J7"":""X"",""J8"":""W"",""J9"":""W""},""total_cost"":190}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-constraint-03,constraint,0,6,13,0,0,3,0,0,0,0,12,8,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""Y"",""J12"":""Y"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""X"",""J8"":""W"",""J9"":""Z""},""total_cost"":183}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-constraint-04,constraint,0,9,13,0,1,3,0,1,0,0,12,7,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Y"",""J12"":""W"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""Z"",""J6"":""X"",""J7"":""Z"",""J8"":""X"",""J9"":""W""},""total_cost"":194}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-logic-01,logic,1,17,17,0,1,3,1,1,0,0,12,9,1,1,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-logic-02,logic,0,11,17,0,0,3,0,0,0,0,12,9,2,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-logic-03,logic,0,8,17,0,1,3,0,1,0,0,12,9,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
22,committee-delegate-falsify-9x3-fusion,Committee-Delegate Falsifying Selection with Fusion,cal-t4-logic-04,logic,0,10,17,0,0,3,0,0,0,0,12,8,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
