iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,expanded_oracle,new_correct_generated,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
19,plurality-5,Five-Vote Plurality,cal-t4-constraint-02,constraint,0,6,13,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""X"",""J3"":""Z"",""J4"":""W"",""J5"":""Y"",""J6"":""Z"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":139}"
19,plurality-5,Five-Vote Plurality,cal-t4-constraint-03,constraint,0,10,13,0,1,0,,1,0,0,5,4,0,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Y"",""J2"":""W"",""J3"":""Y"",""J4"":""W"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""X"",""J9"":""Z""},""total_cost"":149}"
19,plurality-5,Five-Vote Plurality,cal-t4-constraint-04,constraint,0,10,13,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""J1"":""X"",""J10"":""W"",""J11"":""Z"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""Y"",""J5"":""W"",""J6"":""X"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":134}"
19,plurality-5,Five-Vote Plurality,cal-t4-logic-01,logic,1,17,17,1,1,0,,1,0,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,plurality-5,Five-Vote Plurality,cal-t4-logic-02,logic,0,16,17,0,1,0,,1,0,0,5,4,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
19,plurality-5,Five-Vote Plurality,cal-t4-logic-03,logic,0,9,17,0,1,0,,1,0,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
19,plurality-5,Five-Vote Plurality,cal-t4-logic-04,logic,0,7,17,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-01,sequence,0,0,3,0,1,1,1,1,0,0,10,5,1,0,0,"{""answer"":[72,24,89]}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-02,sequence,1,3,3,0,1,1,1,1,0,0,10,5,1,1,0,"{""answer"":[80,25,90]}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-03,sequence,1,3,3,0,1,1,1,1,0,0,10,5,1,1,0,"{""answer"":[21,96,33]}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-04,sequence,1,3,3,0,1,1,1,1,0,0,10,4,1,1,0,"{""answer"":[22,54,94]}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-01,constraint,1,13,13,0,1,1,1,1,0,0,10,9,1,1,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""W"",""J12"":""X"",""J2"":""W"",""J3"":""Y"",""J4"":""Z"",""J5"":""X"",""J6"":""Z"",""J7"":""Y"",""J8"":""Z"",""J9"":""W""},""total_cost"":138}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-02,constraint,0,6,13,0,0,1,0,0,0,0,10,9,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""Z"",""J12"":""W"",""J2"":""Z"",""J3"":""X"",""J4"":""W"",""J5"":""Y"",""J6"":""Z"",""J7"":""X"",""J8"":""X"",""J9"":""Y""},""total_cost"":131}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-03,constraint,1,13,13,0,1,1,1,1,0,0,10,8,1,1,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""W"",""J3"":""Y"",""J4"":""W"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""X"",""J9"":""Z""},""total_cost"":146}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-04,constraint,0,10,13,0,0,1,0,0,0,0,10,9,1,0,0,"{""answer"":{""J1"":""X"",""J10"":""W"",""J11"":""Z"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""Y"",""J5"":""W"",""J6"":""X"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":134}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-01,logic,1,17,17,1,1,1,1,1,0,0,10,8,1,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-02,logic,0,15,17,0,1,1,1,1,0,0,10,7,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-03,logic,0,8,17,0,1,1,1,1,0,0,10,9,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-04,logic,0,7,17,0,0,1,0,0,0,0,10,9,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-01,sequence,0,0,3,0,1,4,1,1,0,0,9,3,3,0,0,"{""answer"":[53,50,60]}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-02,sequence,0,0,3,0,0,4,0,0,0,0,9,4,3,0,0,"{""answer"":[95,40,45]}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-03,sequence,0,0,3,0,1,4,1,1,0,0,9,3,3,0,0,"{""answer"":[42,17,96]}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-04,sequence,0,0,3,0,1,4,1,1,0,0,9,4,3,0,0,"{""answer"":[70,20,50]}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-01,constraint,1,13,13,0,1,4,1,1,0,0,9,5,4,1,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""W"",""J12"":""X"",""J2"":""W"",""J3"":""Y"",""J4"":""Z"",""J5"":""X"",""J6"":""Z"",""J7"":""Y"",""J8"":""Z"",""J9"":""W""},""total_cost"":138}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-02,constraint,0,10,13,0,0,4,0,0,0,0,9,5,4,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""W"",""J5"":""Y"",""J6"":""Z"",""J7"":""X"",""J8"":""Z"",""J9"":""W""},""total_cost"":70}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-03,constraint,0,10,13,0,1,4,1,1,0,0,9,4,4,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Y"",""J2"":""W"",""J3"":""Y"",""J4"":""W"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""X"",""J9"":""Z""},""total_cost"":149}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-04,constraint,0,5,13,0,0,4,0,0,0,0,9,5,4,0,0,"{""answer"":{""J1"":""X"",""J10"":""W"",""J11"":""Z"",""J12"":""Z"",""J2"":""W"",""J3"":""Y"",""J4"":""X"",""J5"":""Y"",""J6"":""Z"",""J7"":""X"",""J8"":""W"",""J9"":""Y""},""total_cost"":135}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-01,logic,1,17,17,1,1,4,1,1,0,0,9,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-02,logic,1,17,17,0,1,4,1,1,0,0,9,4,4,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-03,logic,1,17,17,0,1,4,1,1,0,0,9,5,4,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
19,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-04,logic,1,17,17,0,0,4,1,1,1,1,9,5,3,1,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,1,3,3,0,1,3,1,1,0,0,8,3,3,1,0,"{""answer"":[49,49,19]}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,0,0,3,0,0,3,0,0,0,0,8,4,2,0,0,"{""answer"":[95,40,45]}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,0,0,3,0,1,3,1,1,0,0,8,3,2,0,0,"{""answer"":[62,87,34]}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,1,3,3,0,1,3,1,1,0,0,8,4,2,1,0,"{""answer"":[22,54,94]}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,1,13,13,0,1,3,1,1,0,0,8,5,2,1,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""W"",""J12"":""X"",""J2"":""W"",""J3"":""Y"",""J4"":""Z"",""J5"":""X"",""J6"":""Z"",""J7"":""Y"",""J8"":""Z"",""J9"":""W""},""total_cost"":138}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,0,7,13,0,0,3,0,0,0,0,8,5,3,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Y"",""J12"":""W"",""J2"":""Z"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""Z"",""J7"":""X"",""J8"":""Y"",""J9"":""W""},""total_cost"":136}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,1,13,13,0,1,3,1,1,0,0,8,4,1,1,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""W"",""J3"":""Y"",""J4"":""W"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""X"",""J9"":""Z""},""total_cost"":146}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-04,constraint,0,8,13,0,0,3,0,1,0,0,8,5,3,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""Y"",""J5"":""W"",""J6"":""X"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":145}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-01,logic,1,17,17,1,1,3,1,1,0,0,8,5,2,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-02,logic,1,17,17,0,1,3,1,1,0,0,8,4,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-03,logic,1,17,17,0,1,3,1,1,0,0,8,5,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
19,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-04,logic,0,13,17,0,0,3,0,0,0,0,8,5,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-01,sequence,0,0,3,0,1,3,1,1,0,0,8,3,1,0,0,"{""answer"":[72,35,88]}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-02,sequence,0,0,3,0,0,3,0,0,0,0,8,4,1,0,0,"{""answer"":[95,40,45]}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-03,sequence,0,0,3,0,1,3,1,1,0,0,8,3,1,0,0,"{""answer"":[62,87,34]}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-04,sequence,1,3,3,0,1,3,1,1,0,0,8,4,1,1,0,"{""answer"":[22,54,94]}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-01,constraint,1,13,13,0,1,3,1,1,0,0,8,5,1,1,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""W"",""J12"":""X"",""J2"":""W"",""J3"":""Y"",""J4"":""Z"",""J5"":""X"",""J6"":""Z"",""J7"":""Y"",""J8"":""Z"",""J9"":""W""},""total_cost"":138}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-02,constraint,0,6,13,0,0,3,0,0,0,0,8,5,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""X"",""J3"":""Z"",""J4"":""W"",""J5"":""Y"",""J6"":""Z"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":142}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-03,constraint,1,13,13,0,1,3,1,1,0,0,8,4,1,1,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""Y"",""J2"":""W"",""J3"":""Y"",""J4"":""W"",""J5"":""Z"",""J6"":""Y"",""J7"":""X"",""J8"":""X"",""J9"":""Z""},""total_cost"":146}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-04,constraint,0,10,13,0,0,3,0,0,0,0,8,5,1,0,0,"{""answer"":{""J1"":""X"",""J10"":""W"",""J11"":""Z"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""Y"",""J5"":""W"",""J6"":""X"",""J7"":""Z"",""J8"":""W"",""J9"":""Y""},""total_cost"":134}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-01,logic,1,17,17,1,1,3,1,1,0,0,8,5,2,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-02,logic,1,17,17,0,1,3,1,1,0,0,8,4,2,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-03,logic,1,17,17,0,1,3,1,1,0,0,8,5,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
19,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-04,logic,0,13,17,0,0,3,0,0,0,0,8,5,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
