iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
12,direct-1,Direct One,cal-t4-logic-03,logic,0,11,17,0,0,0,,0,1,1,0,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
12,direct-1,Direct One,cal-t4-logic-04,logic,0,14,17,0,0,0,,0,1,1,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
12,plurality-5,Five-Vote Plurality,cal-t4-sequence-01,sequence,0,0,3,0,1,0,,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
12,plurality-5,Five-Vote Plurality,cal-t4-sequence-02,sequence,0,0,3,0,0,0,,0,5,1,0,0,0,"{""answer"":[0,0,0]}"
12,plurality-5,Five-Vote Plurality,cal-t4-sequence-03,sequence,0,0,3,0,0,0,,0,5,4,0,0,0,"{""answer"":[0,0,0]}"
12,plurality-5,Five-Vote Plurality,cal-t4-sequence-04,sequence,0,0,3,0,0,0,,0,5,2,0,0,0,"{""answer"":[-1,-1,-1]}"
12,plurality-5,Five-Vote Plurality,cal-t4-constraint-01,constraint,0,8,13,0,1,0,,0,5,5,0,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""X"",""J3"":""X"",""J4"":""Z"",""J5"":""W"",""J6"":""Y"",""J7"":""Y"",""J8"":""X"",""J9"":""Z""},""total_cost"":155}"
12,plurality-5,Five-Vote Plurality,cal-t4-constraint-02,constraint,0,9,13,0,0,0,,0,5,4,0,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""W"",""J2"":""W"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":176}"
12,plurality-5,Five-Vote Plurality,cal-t4-constraint-03,constraint,0,4,13,0,0,0,,0,5,5,0,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Z"",""J12"":""Y"",""J2"":""X"",""J3"":""X"",""J4"":""Z"",""J5"":""W"",""J6"":""W"",""J7"":""Y"",""J8"":""W"",""J9"":""X""},""total_cost"":193}"
12,plurality-5,Five-Vote Plurality,cal-t4-constraint-04,constraint,1,13,13,1,1,0,,0,5,3,0,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Z"",""J2"":""W"",""J3"":""Y"",""J4"":""Y"",""J5"":""X"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":168}"
12,plurality-5,Five-Vote Plurality,cal-t4-logic-01,logic,0,8,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
12,plurality-5,Five-Vote Plurality,cal-t4-logic-02,logic,0,14,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
12,plurality-5,Five-Vote Plurality,cal-t4-logic-03,logic,0,11,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
12,plurality-5,Five-Vote Plurality,cal-t4-logic-04,logic,0,14,17,0,1,0,,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,1,3,3,0,1,3,1,0,8,3,1,1,0,"{""answer"":[90,46,78]}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,0,0,3,0,0,0,,0,5,1,0,0,0,"{""answer"":[0,0,0]}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,1,3,3,0,0,3,0,1,8,4,2,1,0,"{""answer"":[79,14,60]}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,8,2,2,0,0,"{""answer"":[0,0,0]}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,1,13,13,0,1,3,1,0,8,5,2,1,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""X"",""J3"":""W"",""J4"":""Z"",""J5"":""X"",""J6"":""Y"",""J7"":""Z"",""J8"":""X"",""J9"":""Y""},""total_cost"":153}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,0,9,13,0,0,3,0,0,8,4,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""W"",""J2"":""W"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":176}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,6,13,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""Y"",""J12"":""Z"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""X"",""J6"":""W"",""J7"":""Z"",""J8"":""W"",""J9"":""X""},""total_cost"":153}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,0,8,3,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Z"",""J2"":""W"",""J3"":""Y"",""J4"":""Y"",""J5"":""X"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":168}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-01,logic,0,9,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-02,logic,0,11,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-03,logic,0,12,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}"
12,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-04,logic,1,17,17,0,1,3,1,0,8,5,2,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-01,sequence,1,3,3,0,1,3,1,0,12,5,2,1,0,"{""answer"":[90,46,78]}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-02,sequence,1,3,3,0,1,3,1,0,12,3,1,1,0,"{""answer"":[87,35,93]}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-03,sequence,0,2,3,0,0,3,0,0,12,6,2,0,0,"{""answer"":[79,14,0]}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-04,sequence,1,3,3,0,1,3,1,0,12,4,1,1,0,"{""answer"":[84,27,29]}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,0,12,7,2,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""X"",""J3"":""W"",""J4"":""Z"",""J5"":""X"",""J6"":""Y"",""J7"":""Z"",""J8"":""X"",""J9"":""Y""},""total_cost"":153}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-02,constraint,0,7,13,0,0,3,0,0,12,8,3,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""W"",""J2"":""Z"",""J3"":""Y"",""J4"":""W"",""J5"":""X"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":151}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-03,constraint,0,9,13,0,0,3,0,0,12,9,2,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""Z"",""J3"":""X"",""J4"":""W"",""J5"":""X"",""J6"":""Y"",""J7"":""W"",""J8"":""Z"",""J9"":""X""},""total_cost"":162}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,0,12,6,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Z"",""J2"":""W"",""J3"":""Y"",""J4"":""Y"",""J5"":""X"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":168}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-01,logic,0,8,17,0,0,3,0,0,12,9,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-02,logic,0,16,17,0,0,3,0,0,12,9,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-03,logic,0,8,17,0,0,3,0,0,12,9,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
12,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-04,logic,0,14,17,0,1,3,1,0,12,9,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,1,3,3,0,1,1,1,0,6,3,1,1,0,"{""answer"":[90,46,78]}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,0,0,3,0,0,0,,0,5,1,0,0,0,"{""answer"":[0,0,0]}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,0,0,3,0,0,1,0,0,6,4,1,0,0,"{""answer"":[97,51,33]}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,0,0,3,0,0,1,0,0,6,2,1,0,0,"{""answer"":[0,0,0]}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,0,8,13,0,1,1,1,0,6,5,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""X"",""J3"":""X"",""J4"":""Z"",""J5"":""W"",""J6"":""Y"",""J7"":""Y"",""J8"":""X"",""J9"":""Z""},""total_cost"":155}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,0,9,13,0,0,1,0,0,6,4,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""W"",""J2"":""W"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":176}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,9,13,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""Z"",""J3"":""X"",""J4"":""W"",""J5"":""X"",""J6"":""Y"",""J7"":""W"",""J8"":""Z"",""J9"":""X""},""total_cost"":162}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-04,constraint,1,13,13,1,1,1,1,0,6,3,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Z"",""J2"":""W"",""J3"":""Y"",""J4"":""Y"",""J5"":""X"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":168}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-01,logic,0,9,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-02,logic,1,17,17,0,0,1,0,1,6,5,1,1,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-03,logic,0,12,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}"
12,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-04,logic,1,17,17,0,1,1,1,0,6,5,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-01,sequence,1,3,3,0,1,3,1,0,8,3,1,1,0,"{""answer"":[90,46,78]}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-02,sequence,0,0,3,0,0,0,,0,5,1,0,0,0,"{""answer"":[0,0,0]}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-03,sequence,0,2,3,0,0,3,0,0,8,4,3,0,0,"{""answer"":[79,14,0]}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-sequence-04,sequence,0,0,3,0,0,3,0,0,8,2,1,0,0,"{""answer"":[0,0,0]}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-01,constraint,1,13,13,0,1,3,1,0,8,5,1,1,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""X"",""J3"":""W"",""J4"":""Z"",""J5"":""X"",""J6"":""Y"",""J7"":""Z"",""J8"":""X"",""J9"":""Y""},""total_cost"":153}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-02,constraint,0,9,13,0,0,3,0,0,8,4,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""X"",""J12"":""W"",""J2"":""W"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""X"",""J7"":""Y"",""J8"":""Y"",""J9"":""Z""},""total_cost"":176}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-03,constraint,0,9,13,0,0,3,0,0,8,5,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""Z"",""J11"":""W"",""J12"":""Y"",""J2"":""Z"",""J3"":""X"",""J4"":""W"",""J5"":""X"",""J6"":""Y"",""J7"":""W"",""J8"":""Z"",""J9"":""X""},""total_cost"":162}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-constraint-04,constraint,1,13,13,1,1,3,1,0,8,3,2,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""Z"",""J12"":""Z"",""J2"":""W"",""J3"":""Y"",""J4"":""Y"",""J5"":""X"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":168}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-01,logic,0,8,17,0,0,3,0,0,8,5,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-02,logic,1,17,17,0,0,3,0,1,8,5,2,1,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-03,logic,0,16,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
12,cross-examine-falsify-5x3,Sequential Five-Bank Cross-Examination,cal-t4-logic-04,logic,1,17,17,0,1,3,1,0,8,5,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
