iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
10,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-03,logic,1,17,17,0,0,3,0,1,12,9,3,1,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
10,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-04,logic,1,17,17,1,1,3,1,0,12,8,2,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
10,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-05,logic,1,17,17,0,1,3,1,0,12,9,2,1,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
10,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-06,logic,0,10,17,0,0,3,0,0,12,9,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,0,1,3,0,1,1,1,0,6,3,1,0,0,"{""answer"":[96,79,23]}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,1,3,3,0,0,1,0,1,6,4,1,1,0,"{""answer"":[75,23,26]}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,0,0,3,0,0,1,0,0,6,4,1,0,0,"{""answer"":[28,68,58]}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,1,3,3,0,1,1,1,0,6,3,1,1,0,"{""answer"":[13,10,55]}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-05,sequence,0,0,3,0,0,1,0,0,6,2,1,0,0,"{""answer"":[6,73,84]}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-06,sequence,0,1,3,0,1,1,1,0,6,4,1,0,0,"{""answer"":[34,36,54]}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,1,13,13,1,1,1,1,0,6,4,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""Y"",""J11"":""Y"",""J12"":""Y"",""J2"":""X"",""J3"":""X"",""J4"":""Z"",""J5"":""W"",""J6"":""W"",""J7"":""X"",""J8"":""Z"",""J9"":""W""},""total_cost"":138}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,0,6,13,0,0,1,0,0,6,4,1,0,0,"{""answer"":{""J1"":""X"",""J10"":""W"",""J11"":""W"",""J12"":""Y"",""J2"":""X"",""J3"":""Y"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":151}"
10,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,9,13,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""J1"":""X"",""J10"":""Z"",""J11"":""Y"",""J12"":""W"",""J2"":""Y"",""J3"":""W"",""J4"":""W"",""J5"":""Y"",""J6"":""Z"",""J7"":""X"",""J8"":""Z"",""J9"":""X""},""total_cost"":176}"
