iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
11,direct-1,Direct One,cal-t4-logic-03,logic,0,12,17,0,0,0,,0,1,1,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
11,direct-1,Direct One,cal-t4-logic-04,logic,0,10,17,0,0,0,,0,1,1,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}"
11,plurality-5,Five-Vote Plurality,cal-t4-sequence-01,sequence,0,0,3,0,0,0,,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
11,plurality-5,Five-Vote Plurality,cal-t4-sequence-02,sequence,0,0,3,0,0,0,,0,5,4,0,0,0,"{""answer"":[-1,-1,-1]}"
11,plurality-5,Five-Vote Plurality,cal-t4-sequence-03,sequence,0,0,3,0,0,0,,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
11,plurality-5,Five-Vote Plurality,cal-t4-sequence-04,sequence,1,3,3,1,1,0,,0,5,5,0,0,0,"{""answer"":[55,58,59]}"
11,plurality-5,Five-Vote Plurality,cal-t4-constraint-01,constraint,1,13,13,1,1,0,,0,5,5,0,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""X"",""J12"":""Y"",""J2"":""Y"",""J3"":""Z"",""J4"":""X"",""J5"":""Y"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""W""},""total_cost"":126}"
11,plurality-5,Five-Vote Plurality,cal-t4-constraint-02,constraint,0,8,13,0,0,0,,0,5,5,0,0,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""W"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Y"",""J6"":""Z"",""J7"":""W"",""J8"":""Z"",""J9"":""X""},""total_cost"":129}"
11,plurality-5,Five-Vote Plurality,cal-t4-constraint-03,constraint,0,10,13,0,0,0,,0,5,5,0,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Z"",""J12"":""W"",""J2"":""Z"",""J3"":""X"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Y""},""total_cost"":169}"
11,plurality-5,Five-Vote Plurality,cal-t4-constraint-04,constraint,0,6,13,0,0,0,,0,5,4,0,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""Y"",""J12"":""W"",""J2"":""Y"",""J3"":""Z"",""J4"":""X"",""J5"":""W"",""J6"":""Z"",""J7"":""Y"",""J8"":""X"",""J9"":""W""},""total_cost"":177}"
11,plurality-5,Five-Vote Plurality,cal-t4-logic-01,logic,0,12,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
11,plurality-5,Five-Vote Plurality,cal-t4-logic-02,logic,0,10,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
11,plurality-5,Five-Vote Plurality,cal-t4-logic-03,logic,0,12,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
11,plurality-5,Five-Vote Plurality,cal-t4-logic-04,logic,0,10,17,0,0,0,,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-01,sequence,0,0,3,0,0,3,0,0,12,5,3,0,0,"{""answer"":[64,16,62]}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-02,sequence,0,2,3,0,0,3,0,0,12,5,2,0,0,"{""answer"":[26,7,51]}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-03,sequence,0,0,3,0,0,3,0,0,12,3,1,0,0,"{""answer"":[72,38,17]}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-sequence-04,sequence,0,0,3,1,1,3,1,0,12,6,2,0,1,"{""answer"":[47,74,8]}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,0,12,8,3,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""X"",""J12"":""Y"",""J2"":""Y"",""J3"":""Z"",""J4"":""X"",""J5"":""Y"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""W""},""total_cost"":126}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-02,constraint,1,13,13,0,0,3,0,1,12,8,3,1,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""W"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Z""},""total_cost"":139}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-03,constraint,0,10,13,0,0,3,0,0,12,9,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Z"",""J12"":""W"",""J2"":""Z"",""J3"":""X"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Y""},""total_cost"":169}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-constraint-04,constraint,0,10,13,0,0,3,0,0,12,6,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""Y"",""J12"":""W"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""Z"",""J6"":""Z"",""J7"":""W"",""J8"":""Y"",""J9"":""X""},""total_cost"":175}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-01,logic,0,12,17,0,0,3,0,0,12,9,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-02,logic,1,17,17,1,1,3,1,0,12,8,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-03,logic,0,11,17,0,0,3,0,0,12,9,3,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
11,repair-falsify-9x3,Nine Solvers plus Three Falsifying Repairers,cal-t4-logic-04,logic,0,7,17,0,0,3,0,0,12,9,2,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,0,0,3,0,0,1,0,0,6,3,1,0,0,"{""answer"":[42,71,19]}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,0,2,3,0,0,1,0,0,6,4,1,0,0,"{""answer"":[26,7,51]}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,0,0,3,0,0,1,0,0,6,3,1,0,0,"{""answer"":[72,38,17]}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,0,0,3,1,1,1,1,0,6,5,1,0,1,"{""answer"":[-1,-1,-1]}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,0,10,13,1,1,1,1,0,6,5,1,0,1,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""W"",""J12"":""Y"",""J2"":""Y"",""J3"":""Z"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""W""},""total_cost"":122}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,1,13,13,0,0,1,0,1,6,5,1,1,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""W"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Z""},""total_cost"":139}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,10,13,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Z"",""J12"":""W"",""J2"":""Z"",""J3"":""X"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Y""},""total_cost"":169}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-04,constraint,0,6,13,0,0,1,0,0,6,4,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""Y"",""J12"":""W"",""J2"":""Y"",""J3"":""Z"",""J4"":""X"",""J5"":""W"",""J6"":""Z"",""J7"":""Y"",""J8"":""X"",""J9"":""W""},""total_cost"":177}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-01,logic,0,13,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-02,logic,0,13,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""truthful""}}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-03,logic,0,13,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-04,logic,0,7,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-sequence-01,sequence,0,0,3,0,0,0,,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-sequence-02,sequence,0,1,3,0,0,1,0,0,6,4,1,0,0,"{""answer"":[18,23,31]}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-sequence-03,sequence,0,0,3,0,0,0,,0,5,3,0,0,0,"{""answer"":[0,0,0]}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-sequence-04,sequence,0,0,3,1,1,1,1,0,6,5,1,0,1,"{""answer"":[54,59,57]}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-constraint-01,constraint,0,6,13,1,1,1,1,0,6,5,1,0,1,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""X"",""J12"":""Z"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Y"",""J6"":""W"",""J7"":""Y"",""J8"":""Z"",""J9"":""Y""},""total_cost"":110}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-constraint-02,constraint,0,9,13,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""W"",""J2"":""Z"",""J3"":""Y"",""J4"":""Z"",""J5"":""Y"",""J6"":""Z"",""J7"":""W"",""J8"":""Y"",""J9"":""X""},""total_cost"":139}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-constraint-03,constraint,0,10,13,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Z"",""J12"":""W"",""J2"":""Z"",""J3"":""X"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Y""},""total_cost"":169}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-constraint-04,constraint,0,6,13,0,0,1,0,0,6,4,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""Y"",""J12"":""W"",""J2"":""Y"",""J3"":""Z"",""J4"":""X"",""J5"":""W"",""J6"":""Z"",""J7"":""Y"",""J8"":""X"",""J9"":""W""},""total_cost"":177}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-logic-01,logic,0,12,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-logic-02,logic,0,9,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-logic-03,logic,0,16,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x1-majority-gated,Majority-Gated One-Review Repair,cal-t4-logic-04,logic,0,11,17,0,0,1,0,0,6,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-sequence-01,sequence,0,0,3,0,0,3,0,0,8,3,1,0,0,"{""answer"":[42,71,19]}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-sequence-02,sequence,0,1,3,0,0,3,0,0,8,4,2,0,0,"{""answer"":[18,23,31]}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-sequence-03,sequence,0,0,3,0,0,3,0,0,8,3,1,0,0,"{""answer"":[72,38,17]}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-sequence-04,sequence,0,0,3,1,1,3,1,0,8,5,1,0,1,"{""answer"":[47,74,8]}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-constraint-01,constraint,1,13,13,1,1,3,1,0,8,5,3,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""X"",""J12"":""Y"",""J2"":""Y"",""J3"":""Z"",""J4"":""X"",""J5"":""Y"",""J6"":""W"",""J7"":""W"",""J8"":""Z"",""J9"":""W""},""total_cost"":126}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-constraint-02,constraint,1,13,13,0,0,3,0,1,8,5,3,1,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""W"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Z"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Z""},""total_cost"":139}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-constraint-03,constraint,0,10,13,0,0,3,0,0,8,5,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Z"",""J12"":""W"",""J2"":""Z"",""J3"":""X"",""J4"":""X"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Y"",""J9"":""Y""},""total_cost"":169}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-constraint-04,constraint,0,10,13,0,0,3,0,0,8,4,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""X"",""J11"":""Y"",""J12"":""W"",""J2"":""W"",""J3"":""X"",""J4"":""Y"",""J5"":""Z"",""J6"":""Z"",""J7"":""W"",""J8"":""Y"",""J9"":""X""},""total_cost"":175}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-logic-01,logic,0,13,17,0,0,3,0,0,8,5,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-logic-02,logic,0,9,17,0,0,3,0,0,8,5,2,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-logic-03,logic,0,16,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""liar"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
11,repair-falsify-5x3-delegate-fusion,Five-Bank Repair with Delegate Fusion,cal-t4-logic-04,logic,0,8,17,0,0,3,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
