iteration,strategy_id,strategy_name,case_id,family,exact,partial_correct,partial_total,base_exact,base_oracle,review_calls,review_candidate_oracle,expanded_oracle,new_correct_generated,repair_created_correct_answer,effective_calls,base_unique_candidates,review_unique_outputs,helpful_intervention,harmful_intervention,final_answer
18,plurality-5,Five-Vote Plurality,cal-t4-logic-04,logic,0,7,17,0,0,0,,0,0,0,5,5,0,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,0,2,3,0,0,3,0,0,0,0,8,2,1,0,0,"{""answer"":[90,96,25]}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,1,3,3,1,1,3,1,1,0,0,8,4,2,0,0,"{""answer"":[16,2,12]}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,1,3,3,1,1,3,1,1,0,0,8,4,2,0,0,"{""answer"":[26,29,21]}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,1,3,3,1,1,3,1,1,0,0,8,3,1,0,0,"{""answer"":[87,77,14]}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,0,9,13,0,0,3,0,0,0,0,8,3,2,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""Y"",""J4"":""X"",""J5"":""X"",""J6"":""Z"",""J7"":""X"",""J8"":""W"",""J9"":""W""},""total_cost"":164}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,1,13,13,1,1,3,1,1,0,0,8,4,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""Y"",""J3"":""W"",""J4"":""Z"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":162}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,10,13,0,0,3,0,0,0,0,8,5,2,0,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""X"",""J2"":""Z"",""J3"":""Y"",""J4"":""Z"",""J5"":""Z"",""J6"":""W"",""J7"":""Y"",""J8"":""Y"",""J9"":""W""},""total_cost"":195}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-constraint-04,constraint,1,13,13,0,1,3,1,1,0,0,8,4,2,1,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""X"",""J12"":""Z"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""W"",""J9"":""Z""},""total_cost"":122}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-01,logic,1,17,17,0,0,3,0,1,0,1,8,5,2,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-02,logic,0,11,17,0,0,3,0,0,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-03,logic,0,9,17,0,0,3,0,0,0,0,8,5,3,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""liar"",""L"":""liar"",""M"":""liar"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
18,repair-falsify-5x3-efficient,Efficient Five-Bank Falsifying Repair,cal-t4-logic-04,logic,0,9,17,0,0,3,0,0,0,0,8,5,3,0,0,"{""answer"":{""A"":""liar"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""truthful"",""I"":""liar"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-01,sequence,0,0,3,0,0,4,0,0,0,0,9,2,3,0,0,"{""answer"":[70,33,18]}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-02,sequence,0,1,3,1,1,4,1,1,0,0,9,4,2,0,1,"{""answer"":[16,94,3]}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-03,sequence,1,3,3,1,1,4,1,1,0,0,9,4,4,0,0,"{""answer"":[26,29,21]}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-sequence-04,sequence,1,3,3,1,1,4,1,1,0,0,9,3,2,0,0,"{""answer"":[87,77,14]}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-01,constraint,1,13,13,0,0,4,1,1,1,1,9,3,2,1,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""Y"",""J4"":""X"",""J5"":""W"",""J6"":""X"",""J7"":""X"",""J8"":""Z"",""J9"":""W""},""total_cost"":148}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-02,constraint,1,13,13,1,1,4,1,1,0,0,9,4,4,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""Y"",""J3"":""W"",""J4"":""Z"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":162}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-03,constraint,1,13,13,0,0,4,0,0,0,1,9,5,4,1,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""Z"",""J2"":""Z"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""W"",""J7"":""Y"",""J8"":""Y"",""J9"":""W""},""total_cost"":194}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-constraint-04,constraint,1,13,13,0,1,4,1,1,0,0,9,4,4,1,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""X"",""J12"":""Z"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""W"",""J9"":""Z""},""total_cost"":122}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-01,logic,1,17,17,0,0,4,0,0,0,1,9,5,4,1,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""liar""}}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-02,logic,0,13,17,0,0,4,0,0,0,0,9,5,4,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-03,logic,0,11,17,0,0,4,0,0,0,0,9,5,4,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""liar"",""H"":""liar"",""I"":""truthful"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
18,regenerate-then-repair-5x3x1,Blind Regeneration then Falsifying Integration,cal-t4-logic-04,logic,1,17,17,0,0,4,1,1,1,1,9,5,3,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""liar""}}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-01,sequence,0,0,3,0,0,1,0,0,0,0,6,2,1,0,0,"{""answer"":[0,63,16]}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-02,sequence,0,0,3,1,1,1,1,1,0,0,6,4,1,0,1,"{""answer"":[45,31,84]}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-03,sequence,1,3,3,1,1,1,1,1,0,0,6,4,1,0,0,"{""answer"":[26,29,21]}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-sequence-04,sequence,1,3,3,1,1,1,1,1,0,0,6,3,1,0,0,"{""answer"":[87,77,14]}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-01,constraint,0,8,13,0,0,1,0,0,0,0,6,3,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Y"",""J12"":""Z"",""J2"":""Y"",""J3"":""Y"",""J4"":""W"",""J5"":""X"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""X""},""total_cost"":163}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-02,constraint,1,13,13,1,1,1,1,1,0,0,6,4,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""Y"",""J3"":""W"",""J4"":""Z"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":162}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-03,constraint,0,6,13,0,0,1,0,0,0,0,6,5,1,0,0,"{""answer"":{""J1"":""Y"",""J10"":""X"",""J11"":""Z"",""J12"":""Z"",""J2"":""Z"",""J3"":""W"",""J4"":""X"",""J5"":""Y"",""J6"":""W"",""J7"":""Y"",""J8"":""W"",""J9"":""X""},""total_cost"":202}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-constraint-04,constraint,0,10,13,0,1,1,1,1,0,0,6,4,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""X"",""J12"":""Z"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Y"",""J6"":""W"",""J7"":""W"",""J8"":""X"",""J9"":""Z""},""total_cost"":114}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-01,logic,0,13,17,0,0,1,0,0,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""truthful"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""liar"",""Q"":""liar""}}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-02,logic,0,13,17,0,0,1,0,0,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""truthful"",""P"":""truthful"",""Q"":""truthful""}}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-03,logic,0,6,17,0,0,1,0,0,0,0,6,5,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
18,repair-falsify-5x1-efficient,One-Review Five-Bank Falsifying Repair,cal-t4-logic-04,logic,0,12,17,0,0,1,0,0,0,0,6,5,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""liar"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""truthful"",""P"":""truthful"",""Q"":""liar""}}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-01,sequence,1,3,3,0,1,1,1,1,0,0,10,4,1,1,0,"{""answer"":[90,96,78]}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-02,sequence,1,3,3,0,1,1,1,1,0,0,10,6,1,1,0,"{""answer"":[16,2,12]}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-03,sequence,1,3,3,0,1,1,1,1,0,0,10,6,1,1,0,"{""answer"":[26,29,21]}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-sequence-04,sequence,1,3,3,0,1,1,1,1,0,0,10,4,1,1,0,"{""answer"":[87,77,14]}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-01,constraint,0,8,13,0,0,1,0,0,0,0,10,7,1,0,0,"{""answer"":{""J1"":""W"",""J10"":""Z"",""J11"":""Y"",""J12"":""Y"",""J2"":""Y"",""J3"":""W"",""J4"":""X"",""J5"":""W"",""J6"":""Z"",""J7"":""X"",""J8"":""Z"",""J9"":""X""},""total_cost"":160}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-02,constraint,1,13,13,1,1,1,1,1,0,0,10,6,1,0,0,"{""answer"":{""J1"":""Z"",""J10"":""W"",""J11"":""X"",""J12"":""X"",""J2"":""Y"",""J3"":""W"",""J4"":""Z"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""Z"",""J9"":""Y""},""total_cost"":162}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-03,constraint,1,13,13,0,0,1,0,1,0,1,10,9,1,1,0,"{""answer"":{""J1"":""X"",""J10"":""X"",""J11"":""W"",""J12"":""Z"",""J2"":""Z"",""J3"":""Y"",""J4"":""X"",""J5"":""Z"",""J6"":""W"",""J7"":""Y"",""J8"":""Y"",""J9"":""W""},""total_cost"":194}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-constraint-04,constraint,1,13,13,0,1,1,1,1,0,0,10,6,1,1,0,"{""answer"":{""J1"":""W"",""J10"":""X"",""J11"":""X"",""J12"":""Z"",""J2"":""Y"",""J3"":""Y"",""J4"":""Z"",""J5"":""Y"",""J6"":""X"",""J7"":""W"",""J8"":""W"",""J9"":""Z""},""total_cost"":122}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-01,logic,0,16,17,0,0,1,0,0,0,0,10,9,1,0,0,"{""answer"":{""A"":""truthful"",""B"":""liar"",""C"":""liar"",""D"":""liar"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""truthful"",""I"":""truthful"",""J"":""liar"",""K"":""truthful"",""L"":""liar"",""M"":""liar"",""N"":""truthful"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-02,logic,1,17,17,0,1,1,0,1,0,1,10,9,1,1,0,"{""answer"":{""A"":""truthful"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""liar"",""F"":""truthful"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""truthful"",""O"":""truthful"",""P"":""liar"",""Q"":""truthful""}}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-03,logic,0,6,17,0,0,1,0,0,0,0,10,9,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""truthful"",""E"":""truthful"",""F"":""liar"",""G"":""truthful"",""H"":""liar"",""I"":""liar"",""J"":""truthful"",""K"":""truthful"",""L"":""liar"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
18,repair-falsify-9x1-efficient,One-Review Nine-Bank Falsifying Repair,cal-t4-logic-04,logic,0,7,17,0,1,1,0,1,0,0,10,8,1,0,0,"{""answer"":{""A"":""liar"",""B"":""truthful"",""C"":""truthful"",""D"":""liar"",""E"":""truthful"",""F"":""truthful"",""G"":""liar"",""H"":""truthful"",""I"":""liar"",""J"":""truthful"",""K"":""liar"",""L"":""truthful"",""M"":""truthful"",""N"":""liar"",""O"":""liar"",""P"":""truthful"",""Q"":""truthful""}}"
